code,公司,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg
3054,立萬利,-0.02363059,-50343,1.553926542,0.056338028,-377.49,0,-0.007743333,-8.2,0.01
3055,蔚華科,-0.054458027,137857,-1.698480496,-0.048295347,-77.94,-0.031724269,-0.015232667,1.59,-0.02
3056,富華新,0.012248415,-1570246,-6.733921972,-0.001969344,-3.53,0,-0.002989319,1.29,-0.02
3057,喬鼎,-0.102923101,-55874,-0.543281728,-0.067454642,-20.4,0,-0.05511153,-3.02,0.02
3058,立德,-0.011408284,30721,-1.614555202,-0.253166226,-18.56,0,0.00648901,0.31,0
3059,華晶科,0.025221558,1559084,2.901865487,-0.000958738,6.5,0,0.006963306,1.48,0.02
3060,銘異,-0.039852687,422507,-3.550739249,0.28099801,1.95,0,-0.010911528,1.59,0.04
3062,建漢,-0.071111307,763717,-2.51817918,-0.057067141,-3.32,0.000090847,-0.0310875,0.53,0.02
3090,日電貿,0.07683262,958462,0.329472601,0.052970628,15.2,0,0.012011426,-0.45,0.01
3092,鴻碩,-0.031865732,474863,-3.871987323,-0.029655905,5.41,2.53404E-05,-0.019158913,-0.29,0.01
3094,聯傑,0.036678342,52120,0.233492687,-0.026166721,-52.13,0,0.002760049,-1,0
3130,一零四,0.128023352,662512,0.466990543,0.863989596,-5.15,0,0.012240467,-0.32,-0.04
3138,耀登,0.065184952,170817,-0.165162186,-0.006018609,-36.66,0,0.009797328,0.42,0.02
3149,正達,-0.029257102,27064,-1.22554649,0.071104326,3.6,0,-0.013733689,0.45,0.01
3164,景岳,0.001872753,34599,10.1753876,-0.006717536,-78.73,0.001620907,-0.002693337,1.36,0
3167,大量,-0.001102309,1005131,-211.8076762,-0.328161541,-98.85,0,0.004352771,3.93,0.04
3168,眾福科,0.10360851,745743,1.191904793,0.012298043,30.03,0,0.015068316,-0.42,-0.05
3189,景碩,0.014914105,6256067,4.37324315,-0.070302157,-49.32,-0.000113318,0.009889539,2.2,0.01
3209,全科,0.031194701,-307750,-1.519397887,1.823496091,18.05,0.005120715,0.010006318,-0.05,0.1
3229,晟鈦,-0.027545134,-27912,0.101456138,0.096345515,-54.41,0,-0.011285775,-0.1,-0.05
3231,緯創,0.040600319,48219022,1.625277437,0.007258064,0.33,-0.000013794,0.012581525,0.49,0.07
3257,虹冠電,0.137420414,360203,0.39876512,-0.312136897,-9.99,0,0.022516846,0.01,-0.01
3266,昇陽,0.049545784,1738973,1.670815018,-0.016560491,9.1,0,0.023140568,-1.53,0.07
3296,勝德,-0.042954755,224933,-3.475790563,-0.13886894,4.27,0,-0.005678673,1.06,0.03
3305,昇貿,0.029149562,711648,1.987168132,1.90152944,51.45,0,0.001161,-0.56,-0.02
3308,聯德,0.024894681,212841,3.149028246,0.490966721,20.65,-0.007967857,-0.032109888,0.06,-0.05
3311,閎暉,0.038608905,166227,0.282061763,-0.013486138,-6.3,0,0.009275593,-0.36,0.01
3312,弘憶股,0.046268515,1471209,3.705926194,-0.099629264,11.23,0,0.016876735,0.33,0.19
3321,同泰,-0.135056781,-65123,-0.751303192,-0.095351288,23.98,0.446695791,-0.056064398,-0.62,-0.01
3338,泰碩,0.063947686,670430,1.73322489,-0.083502497,-0.23,0,0.016594003,0.1,0.03
3346,麗清,0.030024664,176543,-0.383055456,-0.047247064,1.67,0.049835942,0.010078072,0.44,0.07
3356,奇偶,0.061102569,475387,2.139878338,-0.197033284,175.73,0,0.011542042,1.47,0.03
3376,新日興,0.040465119,2110011,1.419440504,-0.09988411,5.1,0,0.014412157,0.46,0.03
3380,明泰,0.027458562,2702352,3.135312067,0.776483785,20,0,0.002199155,0.04,0
3406,玉晶光,0.07088391,8619308,1.905687041,-0.022090686,27.93,0,0.02554922,2.36,0.05
3413,京鼎,0.093794114,2641299,0.45384656,0.835223566,138.34,0.000273777,0.013891196,0.42,-0.01
3416,融程電,0.130308176,644681,0.274904582,-0.15885634,-18.83,0.017854307,0.019210768,0.74,-0.03
3419,譁裕,-0.083664619,177020,-2.032319015,-0.057773564,-23.11,0,-0.036438861,0.39,0
3432,台端,-0.601272019,43669,-1.227883045,-0.070499319,50.57,-0.459345808,-0.576318979,1.33,0
3437,榮創,-0.04018281,953,-1.007065906,-0.249113188,28.35,0,-0.02642474,-0.59,0.01
3443,創意,0.165380813,4508191,0.293515424,0.052117873,-3.81,0,0.020476766,-0.61,-0.08
3447,展達,-0.03560669,876586,-10.64977983,-0.011148627,-4.57,0.002291082,-0.032438922,-2.74,-0.08
3450,聯鈞,0.014764992,695350,4.26620721,0.04994547,18.54,0,0.004650089,0.16,0.01
3454,晶睿,0.064615032,1639662,2.965440351,-0.036890175,-2.55,0,0.009878028,1.46,-0.1
3481,群創,-0.04765013,9555881,-1.560910562,0.013205565,11.51,0,-0.015465835,0.66,0.03
3494,誠研,-0.138821938,-83444,-0.686349097,-0.064251558,-8.68,0,-0.050853132,-6.05,0
3501,維熹,0.061600273,1497711,1.946231715,-0.011415494,-43.63,0,0.012535452,0.93,0
3504,揚明光,-0.058119778,289960,-2.057742466,-0.015649839,0.94,0,-0.016215034,0.63,0.01
3515,華擎,0.068327573,2636297,1.683988797,0.071397775,7.01,-0.002784054,0.02687012,1.2,0.07
3518,柏騰,-0.033262857,-51429,-0.009704812,-0.209680615,-39.48,0,-0.029906981,-0.59,0
3528,安馳,0.017181703,418706,2.827189382,0.427775859,4.93,0.003917669,0.008033019,-0.24,-0.05
3530,晶相光,-0.091643605,361737,-2.261656134,-0.04572845,-43.6,0,-0.031097161,0.99,0.02
3532,台勝科,0.070318821,3649592,0.055185428,2.097650007,64.08,0,0.002375409,-0.93,-0.03
3533,嘉澤,0.152544902,9132823,0.577495425,-0.081696045,25.3,0,0.033449485,0.74,0.02
3535,晶彩科,-0.017987179,100358,-4.353650794,6.270158115,142.78,0,-0.028506166,-0.68,-0.05
3543,州巧,0.012958858,122233,1.151383413,-0.120413118,35.48,0,-0.004228175,-0.69,0.03
3545,敦泰,0.017258351,3241503,9.177147827,-0.037720787,17.41,0.009348132,0.004535149,0.32,0.02
3550,聯穎,-0.085595556,71898,-1.198280783,-0.584644669,-48.46,0,-0.055272004,-2.39,0.02
3557,嘉威,0.077386481,907479,1.341216687,-0.011959945,-28.56,0,0.004412684,-0.2,-0.08
3563,牧德,0.071700031,503913,0.219623352,-0.021834606,138.51,0,-0.001397621,-1.74,-0.05
3576,聯合再生,-0.125750517,4427983,-2.225212186,-0.269582643,-56.03,0,-0.08064101,-9.27,-0.02
3583,辛耘,0.030166919,1004121,0.759011218,0.097831866,-0.4,-0.009995193,0.007316591,1.05,-0.01
3588,通嘉,0.013194263,317898,11.82881356,-0.228845012,-56.42,0.006508726,0.017462441,1.57,0.03
3591,艾笛森,0.013216288,136086,1.653834903,-0.062832188,-60.75,-0.004322869,0.000910225,-0.16,0.01
3592,瑞鼎,0.073625787,1677953,0.168288368,-0.113197747,3.44,0,0.02018522,0.57,0.01
3593,力銘,-0.049038521,-3156,-0.954853015,0.251031416,-7.05,0,-0.003208733,1.29,0
3596,智易,0.063034696,5589936,1.300477015,-0.067717637,1.51,0,0.015389258,0.15,0.04
3605,宏致,-0.021936612,663319,-3.46822801,-0.227118903,-20.41,0,-0.006961378,0.43,0.02
3607,谷崧,-0.017732142,191927,-4.605684871,-0.016985056,-0.38,0,-0.001939419,0.53,0.02
3617,碩天,0.115621539,2132636,0.441674548,-0.130171079,8.48,0.031446534,0.024211781,1.77,-0.01
3622,洋華,0.080594121,360454,-0.396434743,0.010647022,-19.95,0,0.017660354,0.39,0
3645,達邁,-0.032316032,326386,-3.087334122,-0.079525326,-8.46,0,-0.018658356,-2.4,0
3652,精聯,0.01668957,124813,2.146599103,-0.073279065,15.46,0,0.000162102,0.65,0
3653,健策,0.141299356,3057220,0.365452126,0.013611161,0.37,0,0.024605975,0.68,-0.01
3669,圓展,0.02628629,521413,3.60937942,-0.061052198,13.61,0,0.008629719,0.36,-0.03
3679,新至陞,0.05365187,721064,0.575669108,-0.017609047,4.81,-0.000126887,0.002977228,0.31,0.02
3686,達能,-0.041469163,39203,-2.328509946,-1,-2302.8,0,-0.010638892,0.68,0.02
3694,海華,0.060465849,1232633,2.692596432,0.431525345,17.46,-0.000214898,0.015982934,0.1,0.07
3701,大眾控,0.053215616,1509181,1.397511907,-0.076638882,43.31,0.022905508,-0.002181182,-1.31,-0.01
3702,大聯大,0.012363045,16203554,3.169105573,-0.354127729,-5.79,0,0.004312174,-0.01,0.09
3703,欣陸,0.016957641,439225,-0.669671194,0.00008843,-1.37,0,0.003714223,0.12,0
3704,合勤控,0.056684274,3635547,1.934964988,-0.004019124,16.71,0.008244226,0.014759474,0.32,0.01
3705,永信,0.075647774,1180415,0.355412279,-0.059424565,9.79,0,0.018595961,-0.43,0.02
3706,神達,0.020101626,4708320,1.63909519,-0.016939693,-6.57,0,0.001881817,1.01,-0.03
3708,上緯投控,0.004622271,2443899,36.04336557,-0.730175022,-77.82,0,-0.000853788,0.09,0.01
3711,日月光投控,0.046734359,114421849,2.673020817,-0.123805241,-3.65,0.000873648,0.019946212,0.11,0.05
3712,永崴投控,0.018805965,-5161915,-7.197624885,0.556952691,19.43,0,0.007575417,-0.26,0.06
3714,富采,-0.064444451,2379555,-1.576017272,-0.121072323,14.1,-0.002442421,-0.017733372,0.96,0.02
3715,定穎投控,0.047344189,3059917,1.880301404,-0.027847149,-10.37,0.00020748,0.012711938,1.66,0
4104,佳醫,0.049951535,107101,-0.881410001,-0.018880475,-2.24,0,0.011870355,0.06,0.01
4106,雃博,0.051438767,455658,1.746880313,-0.03686341,6.27,0,0.012024419,0.77,0
4108,懷特,-0.031503788,-54772,-0.26033761,-0.105346976,-277.01,0,-0.01493778,-0.03,0
4119,旭富,0.044416157,215767,-0.273944484,0.175357016,143.59,0.111618874,-0.009403633,-1.91,-0.02
4133,亞諾法,0.034763963,76219,0.61717341,-0.250412043,266.2,0,0.008114391,0.83,0
4142,國光生,-0.081179612,-892349,0.1589806,-0.04386822,-171.53,0,-0.047939282,-3.88,0.01
4155,訊映,-0.002186246,2933,-1.43736952,-0.0460985,27.24,0.124171061,-0.009992328,-2.74,0
4164,承業醫,0.030372955,962588,1.328015865,0.053220166,52.26,0.00222282,0.013949438,-0.23,0.04
4306,炎洲,0.024587151,-891057,-2.16377331,0.085832744,8.05,0.004972751,0.003871071,-0.31,0.03
4414,如興,-0.055977308,1689254,-3.539360941,-0.035624053,2.46,0.043163856,-0.003753183,2.4,0.01
4426,利勤,-0.008814989,413873,-10.8424019,-0.04357776,-9.45,0,-0.012786094,-0.67,0
4438,廣越,0.05669623,1975692,1.220699562,0.032874853,92.61,0,0.001414207,-0.94,-0.03
4440,宜新實業,0.011541544,74845,1.929698203,-0.000567646,3.71,0,-5.99292E-05,-0.27,-0.01
4526,東台,-0.008342771,690046,-7.537250369,-0.214502443,-8.98,0,-0.011856562,-1.34,0.04
4532,瑞智,0.030521454,743424,-0.009192066,-0.357707058,-10.62,0,0.007450648,0.16,0.01
4536,拓凱,0.106874472,3516906,1.397178928,0.081450692,24.13,0,0.022956689,0.56,-0.01
4540,全球傳動,-0.013359454,-299960,1.893049005,-0.021449247,25.03,0,-0.017961991,-4.93,-0.02
4545,銘鈺,0.026100285,569403,6.119406344,-0.195761835,-9.2,0,-0.005101788,-0.75,-0.03
4551,智伸科,0.040183947,1508792,1.941866247,-0.145754378,4.22,0,0.005237513,-0.22,-0.01
4555,氣立,-0.008790122,375162,-10.67885245,-0.008376258,2.56,0,-0.007179553,-1.16,0
4562,穎漢,-0.037568871,59333,-1.691196514,-0.049402175,-5.8,0,-0.020728978,-0.56,0
4564,元翎,-0.042954803,282274,-1.86672992,-0.115575243,-23.56,0,-0.012175703,-1.33,0
4566,時碩工業,0.030601037,666667,1.616812488,0.396613844,76.23,0.002649756,-0.000623191,0.02,-0.01
4572,駐龍,0.102308158,286856,0.185208445,-0.033835126,-99.44,0,0.016372206,0.91,-0.01
4576,大銀微系統,0.006264511,221215,4.733929497,0.303133916,6.65,0,0.000331647,0.8,-0.01
4583,台灣精銳,0.080119103,1001919,0.148927753,-0.053981896,-67.75,0,0.010206976,-0.05,0
4588,玖鼎電力,0.083586893,275429,0.757425521,43.47540501,-0.03,0,-0.008075709,1.12,-0.18
4720,德淵,-0.001114708,401243,-120.6311866,-0.409701557,-13.12,0,-0.004161486,0.12,0.05
4722,國精化,0.035421973,210087,0.276154897,0.115643064,2.39,0,0.008888911,0.08,0.01
4736,泰博,0.094900448,1172085,0.037406777,-0.084990257,50.56,0,0.010147115,-0.19,0
4737,華廣,0.001234394,203443,30.09322941,-0.037218818,-11.18,0.000296042,0.002171504,0.89,0
4739,康普,-0.012484292,1123847,-10.07447899,-0.391694585,-112.25,0,-0.004168451,0.47,-0.03
4746,台耀,0.027615556,826600,1.195070783,0.020796292,-1.36,0,0.00464323,-0.28,0.01
4755,三福化,0.05689456,1041017,1.348933971,0.107680878,1.98,0,0.015383368,1.36,0
4764,雙鍵,-0.018913963,141037,-2.641396567,-0.084220891,-5.96,0,-0.006724151,-0.01,0.01
4766,南寶,0.107765311,3128986,0.22695662,0.004206914,9.36,0,0.027635057,0.88,0.02
4770,上品,0.16894456,828561,-0.50809929,-0.055965679,20.23,0.000828137,0.035079369,0.84,-0.03
4771,望隼,0.147232845,958653,0.459045935,-0.121642216,-51.42,0,0.041376342,1.6,0.04
4904,遠傳,0.058061622,26125973,1.307224386,0.035484378,7.8,0.10655348,0.007152409,-0.79,-0.02
4906,正文,0.015535868,2609198,6.644321395,-0.100854008,7.18,0.004248694,-0.004612495,-0.04,0
4915,致伸,0.068834291,7727513,1.411493576,-0.039239198,2.94,-0.000218107,0.021623231,0.09,0
4916,事欣科,0.019919116,110467,0.525618716,-0.095837556,-34.64,-0.009237019,-0.010111559,-1.72,0.02
4919,新唐,0.059257514,132087,-0.929772522,-0.063823784,19.88,0,0.00450486,-0.3,0
4930,燦星網,0.043578062,995632,0.959130344,-0.058313569,-21.51,0,0.006096936,-0.33,0.02
4934,太極,-0.064927555,450785,-3.285012596,-0.090814191,-76.31,0,-0.095958335,-5.34,-0.12
4938,和碩,0.0304453,87378597,4.151997693,-0.06240844,8.34,-0.000133717,0.010723684,0.06,0.15
4942,嘉彰,0.057751159,923077,0.508872674,-0.024164131,7.95,0,0.010468603,-0.18,0.01
4952,凌通,0.059189213,478304,1.892448734,-0.006545442,9.4,0,0.005542067,-0.71,-0.02
4956,光鋐,-0.050009137,85788,-1.61828298,-0.065335613,-34.93,0,-0.027971231,-1.51,-0.01
4960,誠美材,-0.025639083,-969340,1.660106092,-0.019675238,-8.75,0,-0.019578066,0.03,0
4961,天鈺,0.090951449,3012391,0.331637764,0.55943019,44.04,0,0.021773851,0.4,-0.02
4967,十銓,0.026346358,-428201,-2.877070164,-0.008769594,6.13,0,0.023535303,1.44,0.4
4968,立積,-0.07056846,82956,-1.370093108,-0.19819342,-2.57,0.001907332,-0.011653842,1.98,0.05
4976,佳凌,-0.083923315,-52654,-0.798827058,-0.132787285,-95.06,0,-0.045905103,-2.93,0
4989,榮科,-0.047513878,-58642,-0.558212418,-0.070244451,-6.6,0,-0.028196681,-0.57,-0.01
4994,傳奇,0.100594253,31043,-0.813917662,-0.235893711,-24.08,0,0.007343349,0.93,-0.01
4999,鑫禾,0.003303522,226386,16.18821654,-0.514877093,-38.8,0,-0.004664075,0.93,0.01
5007,三星,0.117283535,1341679,0.302474517,-0.025864392,-57.52,0,0.023287766,0.13,0
5203,訊連,0.040727117,76514,-0.671979765,-0.067581196,-9.17,0,0.005695088,0.22,0.02
5222,全訊,0.144358683,453222,0.176399437,-0.010210463,64.8,0,0.0352806,0.55,0.01
5234,達興材料,0.116322901,725213,0.343041754,-0.058666451,24.98,0,0.022216674,0.15,-0.02
5244,弘凱,0.083944283,183225,0.118255223,-0.328371776,-62.01,0,0.024811773,1.04,0.03
5258,虹堡,0.13304027,1145496,0.231848586,-0.104767577,8.22,0.053255591,0.033145821,1.58,0.04
5269,祥碩,0.102563494,3451574,0.554473175,-0.281862418,-138.6,0,0.018554152,2.66,-0.03
5283,禾聯碩,0.089143528,680278,0.191720228,-0.208661902,-67.07,0,0.013775802,-2.13,-0.04
5285,界霖,0.034278233,794351,3.479330315,-0.02308898,21.88,0,0.00518695,0.32,0.01
5292,華懋,0.10996863,360396,0.188386395,0.059943103,36.36,0.12987013,0.028052574,0.95,0.03
5306,桂盟,0.061432288,1087950,0.468260234,0.225846211,33.48,0,0.00940386,-0.31,-0.02
5388,中磊,0.050239122,1579819,-0.341645525,0.300135163,10.48,0.026520873,0.010556974,1.03,-0.05
5434,崇越,0.08847243,1620419,-0.4210459,0.067809757,7.58,0,0.020530675,0,0
5469,瀚宇博,0.062102642,9970558,1.047705794,-0.031609219,-5.54,0,0.010466803,0.16,0
5471,松翰,0.044523227,618964,2.384332745,-0.111403177,10.13,0,0.009791497,0.49,0.02
5484,慧友,-0.078257977,25081,-1.351895502,0.350201713,-30.53,0,-0.043308966,-0.22,-0.01
5515,建國,0.019326395,1564574,9.003606115,-0.055988123,-18.05,0,0.001174606,-0.62,0.04
5519,隆大,0.061243753,617709,-0.240089756,-0.015549594,24.45,0,0.038940023,-0.37,0.16
5521,工信,0.008166565,132527,0.855029255,-0.232855255,-6.35,0,0.003613002,-0.33,0.03
5522,遠雄,0.038668824,1632055,-0.560980261,0.044874264,6.98,0,0.02092771,1.94,0.07
5525,順天,0.040689606,992856,0.460282068,1.287505687,8.81,0,-0.001999798,0.09,-0.08
5531,鄉林,-0.021995957,-711728,-0.211896059,0.116672804,6.84,0,-0.00575684,-1.09,-0.02
5533,皇鼎,0.072596212,2004196,1.326038288,-0.033115498,78.67,0,0.007378686,-0.09,-0.05
5534,長虹,0.040231395,2865017,0.560528823,0.181673743,19.74,0,0.030754938,0.19,0.13
5607,遠雄港,0.035406779,1219919,0.367347808,0.013880769,12.41,0.116133613,0.002928931,-4.86,0
5608,四維航,-0.027684122,411600,-1.703038129,0.122786386,13.32,1.15602E-05,0.001214978,1.39,0
5706,鳳凰,0.052273268,305924,0.857202698,-0.071158046,6.99,0,0.013306384,1.01,0
5876,上海商銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0
5880,合庫金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0
6005,群益證,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0
6024,群益期,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0
6108,競國,0.004381187,96895,1.485251872,-0.032985934,-1.85,0,-0.006157492,-0.27,-0.01
6112,邁達特,0.029885064,-47019,-1.131376154,0.172562197,-7.99,0,-0.007904744,-1.32,0.37
6115,鎰勝,0.059674029,748823,0.498506143,-0.073790718,16.08,0,0.010261972,0,0.01
6116,彩晶,-0.089325568,-2825325,-0.399007168,0.029052839,-13.11,0,-0.036931978,-3.78,0
6117,迎廣,0.024053791,449808,4.12128975,-0.022904902,3.73,0,0.021365712,2.98,0.05
6120,達運,0.00443513,317808,2.931710214,-0.050990452,23.63,0,0.012980194,0.16,0.05
6128,上福,0.052635362,830175,0.918357585,-0.073651706,-0.83,0,0.014266324,0.3,-0.01
6133,金橋,0.006153819,293291,23.39416119,-0.105657468,-5.22,0,-0.005873119,-0.9,0
6136,富爾特,0.026187003,127733,0.230212848,-0.399196532,202.42,0,-0.007806667,-1.26,-0.01
6139,亞翔,0.064071766,5606270,0.609702888,-0.331274056,1.91,0,0.022824952,-1.12,0.25
6141,柏承,-0.060343409,-273517,-0.37331424,-0.054651191,-4.4,0,-0.026395908,-3.59,-0.01
6142,友勁,-0.028862093,511527,-5.161225768,-0.081383737,-1.76,0,-0.027524296,-1.67,-0.1
6152,百一,-0.007940189,558201,-26.29573571,0.200184148,-8.35,0,-0.003384851,0.68,-0.01
6153,嘉聯益,-0.10584695,282934,-1.127703673,-0.058885846,2.52,0,-0.028985354,1.96,0.01
6155,鈞寶,0.027932195,70008,0.180652995,-0.182123656,-7.83,0,-0.011249334,-2.06,-0.01
6164,華興,-0.014182986,35950,-2.56617583,-0.086883611,2.6,0,-0.008623178,0.17,0.01
6165,浪凡,0.007494429,-22553,-2.473955951,-0.055215043,5.78,0,0.015871635,-0.21,0.01
6166,凌華,0.018131632,571174,1.411115614,-0.031998328,1.14,0,0.004107261,-0.54,0.02
6168,宏齊,0.020124463,287517,2.559656312,-0.005397806,1.16,0,0.00100016,-0.02,0.01
6176,瑞儀,0.08728896,5792732,0.088868814,0.038209777,23.06,0,0.011810281,0.28,0.04
6177,達麗,0.057353414,6161979,2.062939597,0.001434521,15.83,0,0.045680737,3.87,0.23
6183,關貿,0.13067901,583691,0.220921866,0.066345044,-15.33,0,0.021445671,-2.39,0.03
6184,大豐電,0.076418148,621732,0.197658358,0.002327762,-2.57,0,0.022837537,-0.56,0.01
6189,豐藝,0.053806105,777698,-0.155138006,0.423403299,3.19,0,0.000616992,-0.33,-0.04
6191,精成科,0.086853796,4445322,0.374070676,0.02363647,6.27,0,0.021438958,0.87,0
6192,巨路,0.072156895,827824,0.053296961,0.009466663,-2.71,0,0.012589145,-1.23,0
6196,帆宣,0.03392612,-4174266,-3.634873043,0.111303816,-3.68,0.011690082,0.001096839,-0.29,-0.03
6197,佳必琪,0.117518942,671796,0.067696968,0.153704797,15.26,0,0.032021275,1.08,0.06
6201,亞弘電,0.111469577,788758,0.911454799,0.590260455,-13.12,0,0.023450185,-0.03,0.02
6202,盛群,0.018517223,4243,-0.962988163,-0.162989881,2.3,0,-0.002353759,-2.53,-0.03
6205,詮欣,0.043919193,367549,1.27719883,6.303361185,180.11,3.76979E-05,-0.002833634,0.37,-0.06
6206,飛捷,0.084034086,651850,0.377032488,-0.177830827,25.77,0,0.027539072,2.16,0.02
6209,今國光,-0.011980955,420699,-9.545755551,-0.314170123,11.13,0.000257626,-0.011491128,-2.23,-0.01
6213,聯茂,0.02056574,2097101,2.05487438,0.004522771,1.69,0,0.010040961,0.65,0.02
6214,精誠,0.04100519,5103936,3.068100084,0.012537337,-8.31,0,0.007776826,-0.56,0.04
6215,和椿,0.034246542,175955,1.783833813,-0.114877442,-45.78,0,-0.00817151,1.42,-0.01
6216,居易,0.068035802,125868,-0.011730343,-0.834229472,420.79,0,0.002092663,-0.12,0
6224,聚鼎,-0.00665593,378629,-14.14045256,0.006772748,-3.27,0,-0.011650698,0.01,0
6225,天瀚,0.007507222,-5716,-8.235443038,-0.009606446,273.83,0,0.016320073,-0.68,0.12
6226,光鼎,-0.030378561,53496,-1.752743851,0.003751586,1.12,0,-0.002571447,-0.05,0
6230,尼得科超眾,0.060505177,1423573,1.283115913,0.001316788,25.68,0,0.011351143,-0.08,-0.01
6235,華孚,0.096300303,940971,0.179305003,0.107591992,-7.22,0.000344433,0.018113875,-0.34,0
6239,力成,0.055469886,19681581,2.192092065,-0.102761686,19.68,0,0.006768643,0.98,0.01
6243,迅杰,0.059932353,155111,1.255569451,-0.276585366,25.83,-0.000794618,-0.008714678,-1.6,0
6257,矽格,0.051366168,6425277,2.334123975,-0.136754101,-21.06,7.88193E-06,0.007241972,0.42,0
6269,台郡,0.052027989,4564091,1.176961396,0.008743462,20.76,-0.00067582,0.012516008,0.41,0.01
6271,同欣電,0.045777474,2430613,0.57731536,-0.001129662,27.5,0,0.0104144,1.36,0.01
6277,宏正,0.080623861,1063058,0.859725238,-0.059431923,11.35,0,0.018324232,-0.29,0
6278,台表科,0.050466028,6346464,1.586060499,-0.048260849,6.67,0,0.016884395,-0.11,0.06
6281,全國電,0.055985896,1426463,1.801705225,0.053296284,1.07,0,0.007127381,0.42,-0.15
6282,康舒,-0.006138543,3875124,-14.10137264,0.103380426,-15.85,0.01418713,-0.002575449,1.28,0.03
6283,淳安,-0.053768151,2126,-1.015141587,0.110316237,-0.57,0,-0.030658641,-3.15,0.03
6285,啟碁,0.054645843,7144013,0.888858689,0.029066935,18.53,0.15434343,0.012168684,-0.03,0.04
6288,聯嘉,-0.001240115,-254792,31.18289756,0.796492208,19.39,0,-0.000479048,0.66,-0.02
6405,悅城,-0.033695238,5243,-1.060907042,-0.990300525,-976.09,0,-0.017635315,-0.49,0
6409,旭隼,0.245776814,4083248,0.125883067,-0.086191702,11.27,-0.000045592,0.054033265,-0.57,-0.04
6412,群電,0.112351061,6962947,1.066555587,-0.170468919,3.9,0,0.026878925,0.64,-0.02
6414,樺漢,0.036800147,7374536,0.580589525,0.021783283,-5.93,0.029510311,0.00681157,-0.4,0.02
6416,瑞祺電通,0.060394937,1040966,2.176243001,-0.064052547,-42.06,0,0.008277814,-0.39,0.01
6426,統新,-0.082459199,20467,-1.199021762,-0.099404914,48.16,0,-0.020567745,5.89,0.04
6438,迅得,0.076560356,597775,-0.017292625,-0.05401057,3.62,0,0.009257015,-1.92,-0.01
6442,光聖,0.050520683,570061,2.370469569,-0.177340395,-47.09,0,0.00652145,3.41,-0.03
6443,元晶,0.043474708,1370696,1.612865163,0.019967906,24.73,0,0.007854678,1.89,-0.02
6446,藥華藥,-0.022876811,-705562,0.131007398,0.368362283,-33.61,0.002043762,0.004643997,-1.58,0.02
6449,鈺邦,0.066942551,490349,0.488093107,-0.060413438,6.08,0,0.014627546,1.11,0.04
6464,台數科,0.05166979,1381013,0.430474517,-0.007965237,12.98,0,0.011997247,-0.53,0
6472,保瑞,0.164501843,4613657,0.119520487,-0.069522693,12.26,0.005772046,0.023090789,1.07,-0.04
6477,安集,0.03325231,669031,1.557409071,-0.033386927,-27.94,0,0.006871624,-0.35,-0.02
6491,晶碩,0.121303698,799476,-0.524441298,0.218385955,-37.88,0,0.03276345,1.62,0
6504,南六,0.011899456,489289,2.95970607,-0.096331334,-4.87,0,-0.000012016,0.89,0.02
6505,台塑化,0.05241012,45384123,1.080782837,-0.066578667,137.77,0,0.005237765,-0.8,0.02
6515,穎崴,0.095156961,599526,0.292251783,1.049946078,-4.46,-0.000201267,0.007088507,1.26,-0.08
6526,達發,0.044963384,3853963,3.275895545,0.239835606,293.5,0.140997913,-0.004017389,0.72,-0.11
6531,愛普*,0.084454574,2043301,0.933424486,0.36077189,-482.44,0.000800621,-0.006813714,0.85,0
6533,晶心科,-0.019062665,-69133,-0.320346448,-0.112913065,-309.99,0,-0.020463138,0.16,0.04
6552,易華電,0.000653019,362860,129.6661865,-0.500693117,-67.66,0,-0.007370023,-0.41,0.01
6558,興能高,-0.018260215,230371,-6.853665354,-0.955579978,-13.44,0,-0.013991865,0.51,0
6579,研揚,0.072258152,2066827,0.989432122,-0.060758204,40.11,0.00039331,0.008631487,0.3,0.01
6581,鋼聯,0.113739463,684561,0.32288454,-0.071366268,28.77,0,0.040248086,2.36,0.03
6582,申豐,-0.017626827,-177837,0.617920795,-0.293874054,-122.38,0,-0.016963511,-5.13,0.01
6585,鼎基,0.079651521,634207,0.50922612,0.918897589,137.69,0,0.021201571,1.07,0.02
6592,和潤企業,0.013090148,-44771103,-11.95731671,0.003515601,-0.63,0,0.002816177,-0.35,0
6605,帝寶,0.061507951,5002761,1.550674842,-0.053439465,18.96,0,0.026245363,0.16,0.02
6606,建德工業,0.046946412,31846,-0.687029503,0.037024906,20.48,0,0.011256304,2.28,-0.03
6625,必應,0.168812253,429358,0.523902481,-0.208817904,3.32,0.004059503,0.041553428,1.34,0.06
6655,科定,0.038420103,634933,1.590019825,0.086255966,11.35,0.110057082,0.010794745,-1.17,0.02
6657,華安,-0.313986748,-225049,-0.134959256,-0.259758046,-242.6,0.000658111,-0.091080337,0.28,0
