code,name,ROA_now,CFO,CFO-NI,NCL_chg,CR_chg,CE_chg,ROA_chg,MR_chg,ATO_chg,return,annual_return
5269,祥碩,0.04,-62949,-1.074232049,0.390467588,-147.11,0,-0.13,1.11,-0.04,-2.9554,-11.30778581
5283,禾聯碩,0.02,224311,0.948480295,0.402029352,-29.53,0,-0.11,-6.91,0.03,-1.4173,-5.549810402
5285,界霖,0.02,59058,-0.484047386,-0.057108807,-113.04,0,-0.06,-2.42,-0.01,0.2716,1.090834013
5292,華懋,0.03,-35448,-1.657040648,0.0029829,10.94,0.044776119,-0.06,3.69,-0.02,0,0
5306,桂盟,0.04,633019,0.269524113,0.160848164,27.62,0,-0.13,0.33,-0.05,-0.5362,-2.127610956
5388,中磊,0.01,-1112330,-5.240048182,0.092430838,-3.93,0,-0.02,0.04,0.04,1.1668,4.749522591
5434,崇越,0.03,199906,-0.703374074,-0.001939293,-16.33,0,-0.07,-0.6,0.1,-1.3013,-5.10447567
5469,瀚宇博,0.01,1522233,0.523028021,-0.045516662,5.82,0,-0.05,-2.29,-0.12,-0.014,-0.055988241
5471,松翰,0.04,200760,-0.068623812,-0.067277541,36.68,0,-0.23,-4.53,-0.38,-0.7916,-3.12900019
5484,慧友,-0.02,-27575,0.687679785,-0.039310954,48.58,0,0.04,3.67,-0.3,-4.5179,-16.88338485
5515,建國,0.01,-579817,-6.555026491,0.023237373,31.87,0,-0.02,3.13,-0.1,-0.7299,-2.887790018
5519,隆大,0,-461165,-9.952226579,0.156028393,7.85,0,-0.05,1.96,-0.32,-0.2348,-0.935897312
5521,工信,0,-233848,16.09040415,-0.477334993,-1.36,0,-0.01,-3.81,0.01,-2.5767,-9.915236024
5522,遠雄,0.02,-2082610,-2.418938438,0.17043689,-7.24,0,-0.05,2.22,-0.06,2.6999,11.24489306
5525,順天,0.02,1441790,3.269528832,-0.00672531,4.51,0,0.02,-5.55,0.44,-1.5152,-5.924436324
5531,鄉林,-0.01,-276178,-0.180220426,0.060727566,0.21,0,0.01,-25.38,-0.07,-1.9508,-7.577817881
5533,皇鼎,0.03,1573415,3.293446376,-0.156362747,28.1,0,-0.03,-4.38,0.33,-1.5474,-6.047409528
5534,長虹,0.03,2011252,0.605277357,0.134198534,13.72,0,0,7.21,0.22,0.2697,1.083172138
5607,遠雄港,0.02,551580,0.844175557,0.100948656,32.39,0.10870553,-0.02,6.38,0.02,-2.6733,-10.27199888
5608,四維航,0.02,986781,1.052902579,-0.21915782,-33.56,0,-0.05,2.29,0.03,-4.1034,-15.43068003
5706,鳳凰,-0.01,20986,-2.285591767,0.15772754,2.29,0,0.01,14.94,-0.03,0.9383,3.806355623
5876,上海商銀,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,-1.5972,-6.237360435
5880,合庫金,#DIV/0!,,#DIV/0!,#DIV/0!,0,#DIV/0!,#DIV/0!,0,0,0.8947,3.627116405
